title,address,city,state,postal_code,price,facts and features,real estate provider,url
House For Sale,4432 S Adonis Dr,SALT LAKE CITY,UT,84124,"$1,300,000 ","5 bds , 6 ba , 8,400 sqft",REALTYPATH (PREFERRED),https://www.zillow.com/homedetails/4432-S-Adonis-Dr-Salt-Lake-City-UT-84124/12849075_zpid/
House For Sale,1018 E Sagehill Dr,Holladay,UT,84124,"$464,900 ","4 bds , 3 ba , 2,887 sqft",The Tollstrup Group,https://www.zillow.com/homedetails/1018-E-Sagehill-Dr-Holladay-UT-84124/2109986851_zpid/
Apartment For Sale,1844 E 3990 S,Holladay,UT,84124,"$465,000 ","6 bds , 4 ba , 2,880 sqft",IMPOWER REAL ESTATE - NINJA,https://www.zillow.com/homedetails/1844-E-3990-S-Holladay-UT-84124/2090443821_zpid/
House For Sale,4313 S Zarahemla Dr,SALT LAKE CITY,UT,84124,"$875,000 ","5 bds , 6 ba , 5,530 sqft",,https://www.zillow.com/homedetails/4313-S-Zarahemla-Dr-Salt-Lake-City-UT-84124/12849303_zpid/
Townhouse For Sale,4461 S Squire Ct,Salt Lake City,UT,84124,"$375,000 ","3 bds , 3 ba , 2,458 sqft",,https://www.zillow.com/homedetails/4461-S-Squire-Ct-Salt-Lake-City-UT-84124/50888589_zpid/
House For Sale,2644 E 3900 S,Salt Lake City,UT,84124,"$499,900 ","4 bds , 3 ba , 2,346 sqft",,https://www.zillow.com/homedetails/2644-E-3900-S-Salt-Lake-City-UT-84124/12794658_zpid/
Condo For Sale,3948 S Summerspring Ct,Salt Lake City,UT,84124,"$360,000 ","3 bds , 3 ba , 2,692 sqft",,https://www.zillow.com/homedetails/3948-S-Summerspring-Ct-Salt-Lake-City-UT-84124/12794694_zpid/
For Sale by Owner,4363 S 2300 E,Holladay,UT,84124,"$495,000 ","4 bds , 2 ba , 2,310 sqft",,https://www.zillow.com/homedetails/4363-S-2300-E-Holladay-UT-84124/12851786_zpid/
Condo For Sale,2227 E Lincoln S Ct,Holladay,UT,84124,"$395,000 ","3 bds , 3 ba , 2,974 sqft","The Group Real Estate, LLC",https://www.zillow.com/homedetails/2227-E-Lincoln-S-Ct-Holladay-UT-84124/2090611182_zpid/
House For Sale,3355 E 3900 S,SALT LAKE CITY,UT,84124,"$298,000 ","3 bds , 2 ba , 2,080 sqft",,https://www.zillow.com/homedetails/3355-E-3900-S-Salt-Lake-City-UT-84124/12796142_zpid/
House For Sale,4245 S Fortuna Way,SALT LAKE CITY,UT,84124,"$945,000 ","5 bds , 4 ba , 4,800 sqft",,https://www.zillow.com/homedetails/4245-S-Fortuna-Way-Salt-Lake-City-UT-84124/12848837_zpid/
House For Sale,4095 S 1175 E,SALT LAKE CITY,UT,84124,"$407,000 ","4 bds , 3 ba , 2,153 sqft",,https://www.zillow.com/homedetails/4095-S-1175-E-Salt-Lake-City-UT-84124/12791657_zpid/
Lot/Land For Sale,3861 E Viewcrest Dr,Salt Lake City,UT,84124,"$515,000 ",0.29 ac lot,Flat Rate Homes,https://www.zillow.com/homedetails/3861-E-Viewcrest-Dr-Salt-Lake-City-UT-84124/2090747315_zpid/
House For Sale,3746 E Adonis S Dr,Salt Lake City,UT,84124,"$719,999 ","4 bds , 3 ba , 3,134 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/3746-E-Adonis-S-Dr-Salt-Lake-City-UT-84124/2091627245_zpid/
House For Sale,3122 E Majestic S Dr,Holladay,UT,84124,"$380,000 ","3 bds , 3 ba , 1,924 sqft","Utah Select Realty, Inc.",https://www.zillow.com/homedetails/3122-E-Majestic-S-Dr-Holladay-UT-84124/2091356407_zpid/
House For Sale,3275 E Oakcliff Dr,SALT LAKE CITY,UT,84124,"$550,000 ","5 bds , 3 ba , 2,663 sqft",,https://www.zillow.com/homedetails/3275-E-Oakcliff-Dr-Salt-Lake-City-UT-84124/12851063_zpid/
House For Sale,4393 S Fortuna Way,SALT LAKE CITY,UT,84124,"$643,000 ","5 bds , 3 ba , 2,808 sqft",,https://www.zillow.com/homedetails/4393-S-Fortuna-Way-Salt-Lake-City-UT-84124/12848994_zpid/
House For Sale,3412 E Mile High Dr,SALT LAKE CITY,UT,84124,"$959,900 ","5 bds , 3 ba , 4,347 sqft",,https://www.zillow.com/homedetails/3412-E-Mile-High-Dr-Salt-Lake-City-UT-84124/12851232_zpid/
House For Sale,4442 S 2700 E,Holladay,UT,84124,"$949,000 ","7 bds , 5 ba , 5,550 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/4442-S-2700-E-Holladay-UT-84124/2140417702_zpid/
House For Sale,2417 E 4430 S,Salt Lake City,UT,84124,"$553,000 ","5 bds , 3 ba , 3,014 sqft",,https://www.zillow.com/homedetails/2417-E-4430-S-Salt-Lake-City-UT-84124/12851835_zpid/
For Sale by Owner,2855 E Melony Dr,Holladay,UT,84124,"$619,900 ","5 bds , 3 ba , 2,900 sqft",,https://www.zillow.com/homedetails/2855-E-Melony-Dr-Holladay-UT-84124/2091315781_zpid/
House For Sale,3867 E Thousand Oaks Cir,SALT LAKE CITY,UT,84124,"$1,950,000 ","7 bds , 7 ba , 9,821 sqft",,https://www.zillow.com/homedetails/3867-E-Thousand-Oaks-Cir-Salt-Lake-City-UT-84124/12849514_zpid/
House For Sale,2134 E Cumberland Dr,Holladay,UT,84124,"$974,900 ","6 bds , 5 ba , 5,059 sqft",Summit Sotheby's International Realty,https://www.zillow.com/homedetails/2134-E-Cumberland-Dr-Holladay-UT-84124/2091464262_zpid/
Townhouse For Sale,1670 E Roycroft Pl APT C,SALT LAKE CITY,UT,84124,"$299,000 ","2 bds , 2 ba , 1,340 sqft",,https://www.zillow.com/homedetails/1670-E-Roycroft-Pl-APT-C-Salt-Lake-City-UT-84124/53569282_zpid/
House For Sale,1877 E 3990 S,Salt Lake City,UT,84124,"$645,000 ","4 bds , 5 ba , 4,692 sqft",,https://www.zillow.com/homedetails/1877-E-3990-S-Salt-Lake-City-UT-84124/61167852_zpid/
Lot/Land For Sale,4471 S Covecrest E Dr,Salt Lake City,UT,84124,"$450,000 ",0.45 ac lot,Coldwell Banker Residential Brkg - South Valley,https://www.zillow.com/homedetails/4471-S-Covecrest-E-Dr-Salt-Lake-City-UT-84124/2091300054_zpid/
Lot/Land For Sale,4471 S Covecrest Dr,Salt Lake City,UT,84124,"$450,000 ",0.45 ac lot,Coldwell Banker Residential Brokerage - South Valley,https://www.zillow.com/homedetails/4471-S-Covecrest-Dr-Salt-Lake-City-UT-84124/2091191160_zpid/
House For Sale,4275 S Adonis Dr,SALT LAKE CITY,UT,84124,"$1,000,000 ","6 bds , 3 ba , 5,359 sqft",,https://www.zillow.com/homedetails/4275-S-Adonis-Dr-Salt-Lake-City-UT-84124/12849114_zpid/
House For Sale,4337 S Butternut E Rd,Holladay,UT,84124,"$895,000 ","4 bds , 4 ba , 4,667 sqft",Chapman Richards & Associates,https://www.zillow.com/homedetails/4337-S-Butternut-E-Rd-Holladay-UT-84124/2093153628_zpid/
House For Sale,2032 E Terra Linda Dr,Salt Lake City,UT,84124,"$569,000 ","6 bds , 3 ba , 3,196 sqft",Coldwell Banker Residential Brokerage - Salt Lake - Sugar House,https://www.zillow.com/homedetails/2032-E-Terra-Linda-Dr-Salt-Lake-City-UT-84124/12851450_zpid/
House For Sale,1945 E Longview S Dr,Holladay,UT,84124,"$749,900 ","5 bds , 3 ba , 5,500 sqft",Ari Realty and Investments,https://www.zillow.com/homedetails/1945-E-Longview-S-Dr-Holladay-UT-84124/2093037968_zpid/
House For Sale,3110 S Crimson King Cv,WEST VALLEY CITY,UT,84128,"$367,900 ","5 bds , 4 ba , 3,229 sqft",Innovative Real Estate,https://www.zillow.com/homedetails/3110-S-Crimson-King-Cv-West-Valley-City-UT-84128/63341150_zpid/
House For Sale,3088 S Winston Dr,WEST VALLEY CITY,UT,84128,"$249,900 ","4 bds , 2 ba , 1,820 sqft",,https://www.zillow.com/homedetails/3088-S-Winston-Dr-West-Valley-City-UT-84128/12724226_zpid/
House For Sale,6265 W Anders Ridge Way,WEST VALLEY CITY,UT,84128,"$319,900 ","4 bds , 3 ba , 2,928 sqft",EXP Realty,https://www.zillow.com/homedetails/6265-W-Anders-Ridge-Way-West-Valley-City-UT-84128/72631223_zpid/
House For Sale,6702 W 3860 S,WEST VALLEY CITY,UT,84128,"$254,900 ","6 bds , 2 ba , 2,910 sqft",,https://www.zillow.com/homedetails/6702-W-3860-S-West-Valley-City-UT-84128/12731933_zpid/
Condo For Sale,3475 S Ashby View Cv,WEST VALLEY CITY,UT,84128,"$212,000 ","2 bds , 2 ba , 1,206 sqft",Coldwell Banker Residential Brokerage - The Salt Lake-Avenues Office,https://www.zillow.com/homedetails/3475-S-Ashby-View-Cv-West-Valley-City-UT-84128/60244992_zpid/
Townhouse For Sale,Unit 212,West Valley City,UT,84128,"$318,413 ","3 bds , 3 ba , 2,066 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-212-West-Valley-City-UT-84128/2090502996_zpid/
Townhouse For Sale,Unit 214,West Valley City,UT,84128,"$314,868 ","2 bds , 2 ba , 2,046 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-214-West-Valley-City-UT-84128/2090502986_zpid/
Condo For Sale,6616 W Elena St # 105,Salt Lake City,UT,84128,"$499,000 ","4 bds , 3 ba , 4,416 sqft",,https://www.zillow.com/homedetails/6616-W-Elena-St-105-Salt-Lake-City-UT-84128/2090444352_zpid/
Townhouse For Sale,Unit 221,West Valley City,UT,84128,"$322,487 ","2 bds , 2 ba , 2,046 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-221-West-Valley-City-UT-84128/2090502993_zpid/
New Construction,7048 W Adamo Dr # 326,West Valley City,UT,84128,"$299,900 ","2 bds , 2 ba , 2,066 sqft",Peterson Homes,https://www.zillow.com/homedetails/7048-W-Adamo-Dr-326-West-Valley-City-UT-84128/2090503000_zpid/
Apartment For Sale,Unit 9,West Valley City,UT,84128,"$315,000 ","2 bds , 2 ba , 2,069 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-9-West-Valley-City-UT-84128/2090502991_zpid/
Townhouse For Sale,Unit 224,West Valley City,UT,84128,"$318,648 ","2 bds , 2 ba , 2,046 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-224-West-Valley-City-UT-84128/2090502992_zpid/
Apartment For Sale,Unit 8,West Valley City,UT,84128,"$315,000 ","2 bds , 2 ba , 2,069 sqft",Peterson Homes,https://www.zillow.com/homedetails/Unit-8-West-Valley-City-UT-84128/2090502987_zpid/
House For Sale,7157 W Oromia Way # 10,West Valley City,UT,84128,"$355,051 ","2 bds , 2 ba , 2,108 sqft",Peterson Homes,https://www.zillow.com/homedetails/7157-W-Oromia-Way-10-West-Valley-City-UT-84128/2090502999_zpid/
House For Sale,5661 W 4300 S,WEST VALLEY CITY,UT,84128,"$264,900 ","4 bds , 2 ba , 2,110 sqft",,https://www.zillow.com/homedetails/5661-W-4300-S-West-Valley-City-UT-84128/12799787_zpid/
Home For Sale,2693 S Bendixon Way,WEST VALLEY CITY,UT,84128,"$20,500 ","2 bds , 2 ba , 882 sqft",Realtypath South Valley,https://www.zillow.com/homedetails/2693-S-Bendixon-Way-West-Valley-City-UT-84128/83816344_zpid/
House For Sale,3854 S 6580 W,WEST VALLEY CITY,UT,84128,"$244,900 ","4 bds , 2 ba , 1,788 sqft",,https://www.zillow.com/homedetails/3854-S-6580-W-West-Valley-City-UT-84128/12732023_zpid/
House For Sale,3437 S 6400 W,WEST VALLEY CITY,UT,84128,"$139,000 ","3 bds , 2 ba , 1,586 sqft",Realtypath LLC - Executives,https://www.zillow.com/homedetails/3437-S-6400-W-West-Valley-City-UT-84128/12724759_zpid/
House For Sale,4559 S Lynn Ridge Ln,WEST VALLEY CITY,UT,84128,"$395,000 ","5 bds , 3 ba , 3,388 sqft",,https://www.zillow.com/homedetails/4559-S-Lynn-Ridge-Ln-West-Valley-City-UT-84128/97770660_zpid/
House For Sale,3896 S 6580 W,WEST VALLEY CITY,UT,84128,"$259,900 ","4 bds , 2 ba , 1,776 sqft",Equity Real Estate - Advantage,https://www.zillow.com/homedetails/3896-S-6580-W-West-Valley-City-UT-84128/12732029_zpid/
Lot/Land For Sale,5922 W 3500 S,West Valley City,UT,84128,"$599,900 ",2.82 ac lot,MOVE UTAH REAL ESTATE,https://www.zillow.com/homedetails/5922-W-3500-S-West-Valley-City-UT-84128/12724864_zpid/
House For Sale,3288 S Celebration Dr,WEST VALLEY CITY,UT,84128,"$294,800 ","5 bds , 3 ba , 2,451 sqft",,https://www.zillow.com/homedetails/3288-S-Celebration-Dr-West-Valley-City-UT-84128/63126709_zpid/
For Sale by Owner,7147 W Palomino Dr # 104,West Valley,UT,84128,"$34,500 ","3 bds , 2 ba , 924 sqft",,https://www.zillow.com/homedetails/7147-W-Palomino-Dr-104-West-Valley-UT-84128/2092065356_zpid/
House For Sale,4138 S 6000 W,WEST VALLEY CITY,UT,84128,"$279,900 ","4 bds , 2 ba , 1,864 sqft",Realtypath LLC - Prestige,https://www.zillow.com/homedetails/4138-S-6000-W-West-Valley-City-UT-84128/12799440_zpid/
For Sale by Owner,3235 S Delaney Ct,WEST VALLEY CITY,UT,84128,"$360,000 ","5 bds , 3 ba , 3,112 sqft",,https://www.zillow.com/homedetails/3235-S-Delaney-Ct-West-Valley-City-UT-84128/35978902_zpid/
Condo For Sale,3659 S Rowan Cv # 124,West Valley City,UT,84128,"$635,000 ","4 bds , 3 ba , 5,682 sqft",,https://www.zillow.com/homedetails/3659-S-Rowan-Cv-124-West-Valley-City-UT-84128/2093833639_zpid/
Condo For Sale,3688 S Rowan Cv # 127,West Valley City,UT,84128,"$575,000 ","3 bds , 3 ba , 4,733 sqft",,https://www.zillow.com/homedetails/3688-S-Rowan-Cv-127-West-Valley-City-UT-84128/2093833642_zpid/
Condo For Sale,3676 S Rowan Cv # 126,West Valley City,UT,84128,"$564,000 ","3 bds , 3 ba , 4,658 sqft",,https://www.zillow.com/homedetails/3676-S-Rowan-Cv-126-West-Valley-City-UT-84128/2093833637_zpid/
Condo For Sale,6853 W Abbey Glen Way,West Valley City,UT,84128,"$264,602 ","2 bds , 2 ba , 1,521 sqft",Coldwell Banker Residential Brokerage - Salt Lake - Sugar House,https://www.zillow.com/homedetails/6853-W-Abbey-Glen-Way-West-Valley-City-UT-84128/2090925054_zpid/
Lot/Land For Sale,5764 W Parkway Blvd,West Valley City,UT,84128,"$2,500,000 ",2.85 ac lot,Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/5764-W-Parkway-Blvd-West-Valley-City-UT-84128/145095440_zpid/
Condo For Sale,3702 S Rowan Cv # 128,West Valley City,UT,84128,"$472,500 ","2 bds , 3 ba , 4,002 sqft",,https://www.zillow.com/homedetails/3702-S-Rowan-Cv-128-West-Valley-City-UT-84128/2093833635_zpid/
For Sale by Owner,5644 W 3980 S # 5646,WEST VALLEY CITY,UT,84128,"$299,900 ","4 bds , 2 ba , 1,920 sqft",,https://www.zillow.com/homedetails/5644-W-3980-S-5646-West-Valley-City-UT-84128/12733690_zpid/
House For Sale,3935 S 6000 W,WEST VALLEY CITY,UT,84128,"$439,900 ","4 bds , 3 ba , 2,153 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/3935-S-6000-W-West-Valley-City-UT-84128/65733908_zpid/
House For Sale,6455 W Newton Farm Dr # 114,West Valley City,UT,84128,"$430,000 ","3 bds , 3 ba , 4,419 sqft",,https://www.zillow.com/homedetails/6455-W-Newton-Farm-Dr-114-West-Valley-City-UT-84128/2093696406_zpid/
Condo For Sale,6560 W Elena St # 108,West Valley City,UT,84128,"$439,000 ","-- bds , 3 ba , 4,002 sqft",,https://www.zillow.com/homedetails/6560-W-Elena-St-108-West-Valley-City-UT-84128/2092583687_zpid/
House For Sale,6286 W 2900 S,West Valley City,UT,84128,"$490,000 ","6 bds , 3 ba , 4,118 sqft",RealtyONE Group Signature,https://www.zillow.com/homedetails/6286-W-2900-S-West-Valley-City-UT-84128/2091191767_zpid/
House For Sale,2872 S Impala W Cir,West Valley City,UT,84128,"$379,900 ","3 bds , 3 ba , 3,327 sqft",Coldwell Banker Residential Brkg - South Valley,https://www.zillow.com/homedetails/2872-S-Impala-W-Cir-West-Valley-City-UT-84128/2091401095_zpid/
Lot/Land For Sale,2291 S 5700 W,West Valley City,UT,84128,"$120,000 ",0.36 ac lot,K2 Realty,https://www.zillow.com/homedetails/2291-S-5700-W-West-Valley-City-UT-84128/2093137582_zpid/
House For Sale,2872 S Impala Cir,WEST VALLEY CITY,UT,84128,"$379,900 ","3 bds , 3 ba , 3,327 sqft",Coldwell Banker Residential Brokerage - South Valley,https://www.zillow.com/homedetails/2872-S-Impala-Cir-West-Valley-City-UT-84128/60963288_zpid/
House For Sale,4632 S Autumn Vistas W Dr,West Valley City,UT,84128,"$299,900 ","3 bds , 2 ba , 1,922 sqft","Utah Select Realty, Inc.",https://www.zillow.com/homedetails/4632-S-Autumn-Vistas-W-Dr-West-Valley-City-UT-84128/2092592658_zpid/
Condo For Sale,4147 S 2700 W APT 3E,Salt Lake City,UT,84129,"$145,000 ","2 bds , 1 ba , 1,156 sqft",Realtypath LLC - Home and Family,https://www.zillow.com/homedetails/4147-S-2700-W-APT-3E-Salt-Lake-City-UT-84129/12812123_zpid/
House For Sale,5240 S Skeeswood W Dr,Taylorsville,UT,84129,"$265,000 ","5 bds , 2 ba , 2,240 sqft",iPro Realty Network (Orem),https://www.zillow.com/homedetails/5240-S-Skeeswood-W-Dr-Taylorsville-UT-84129/2090344495_zpid/
House For Sale,3665 W Thunderbird Way,Salt Lake City,UT,84129,"$310,000 ","5 bds , 2 ba , 2,268 sqft",WU Enter Real Estate,https://www.zillow.com/homedetails/3665-W-Thunderbird-Way-Salt-Lake-City-UT-84129/12818707_zpid/
House For Sale,3548 W 6060 S,Salt Lake City,UT,84129,"$290,000 ","4 bds , 3 ba , 2,224 sqft",,https://www.zillow.com/homedetails/3548-W-6060-S-Salt-Lake-City-UT-84129/12831365_zpid/
House For Sale,6485 S 2700 W,Salt Lake City,UT,84129,"$190,000 ","3 bds , 1 ba , 2,072 sqft",RE/MAX RESULTS,https://www.zillow.com/homedetails/6485-S-2700-W-Salt-Lake-City-UT-84129/12835859_zpid/
House For Sale,6036 S Sweet Basil S,Salt Lake City,UT,84129,"$269,000 ","3 bds , 2 ba , 1,990 sqft",Realtypath LLC - Home and Family,https://www.zillow.com/homedetails/6036-S-Sweet-Basil-S-Salt-Lake-City-UT-84129/12829353_zpid/
House For Sale,5577 S 3465 W,Salt Lake City,UT,84129,"$249,900 ","3 bds , 2 ba , 1,488 sqft",Cindy Wood Realty Inc.,https://www.zillow.com/homedetails/5577-S-3465-W-Salt-Lake-City-UT-84129/12830343_zpid/
House For Sale,4825 S Miles Cir,Salt Lake City,UT,84129,"$339,000 ","5 bds , 3 ba , 2,498 sqft",Equity Real Estate - Solid,https://www.zillow.com/homedetails/4825-S-Miles-Cir-Salt-Lake-City-UT-84129/12818883_zpid/
For Sale by Owner,5693 S Blake Dr,Salt Lake City,UT,84129,"$295,000 ","4 bds , 3 ba , 2,100 sqft",,https://www.zillow.com/homedetails/5693-S-Blake-Dr-Salt-Lake-City-UT-84129/12828838_zpid/
House For Sale,3399 W 5700 S,Salt Lake City,UT,84129,"$275,000 ","3 bds , 2 ba , 1,754 sqft",,https://www.zillow.com/homedetails/3399-W-5700-S-Salt-Lake-City-UT-84129/12830629_zpid/
House For Sale,6212 S Westbrook W Dr,Taylorsville,UT,84129,"$284,900 ","4 bds , 2 ba , 2,016 sqft",Realtypath LLC - Prestige,https://www.zillow.com/homedetails/6212-S-Westbrook-W-Dr-Taylorsville-UT-84129/2090722939_zpid/
House For Sale,2494 W Crimson Ct # 1,Taylorsville,UT,84129,"$478,000 ","5 bds , 4 ba , 3,605 sqft",Realtypath- Utah,https://www.zillow.com/homedetails/2494-W-Crimson-Ct-1-Taylorsville-UT-84129/2090801334_zpid/
House For Sale,2743 W Ivory Way,Taylorsville,UT,84129,"$525,000 ","6 bds , 5 ba , 4,644 sqft",Realtypath LLC,https://www.zillow.com/homedetails/2743-W-Ivory-Way-Taylorsville-UT-84129/2092265147_zpid/
House For Sale,2308 W 5180 S,Salt Lake City,UT,84129,"$429,999 ","3 bds , 2 ba , 2,997 sqft",Flat Rate Homes,https://www.zillow.com/homedetails/2308-W-5180-S-Salt-Lake-City-UT-84129/145606269_zpid/
Townhouse For Sale,3107 W Bald Mountain S Dr,Taylorsville,UT,84129,"$334,999 ","4 bds , 4 ba , 2,193 sqft",Coldwell Banker Residential Brkg - South Valley,https://www.zillow.com/homedetails/3107-W-Bald-Mountain-S-Dr-Taylorsville-UT-84129/2090705952_zpid/
Condo For Sale,3107 W Bald Mountain Dr,Salt Lake City,UT,84129,"$334,999 ","4 bds , 4 ba , 2,193 sqft",Coldwell Banker Residential Brokerage - South Valley,https://www.zillow.com/homedetails/3107-W-Bald-Mountain-Dr-Salt-Lake-City-UT-84129/83816211_zpid/
House For Sale,2548 W Terah Maria Dr,Salt Lake City,UT,84129,"$260,000 ","5 bds , 2 ba , 2,056 sqft",Coldwell Banker Residential Brokerage - Salt Lake - Sugar House,https://www.zillow.com/homedetails/2548-W-Terah-Maria-Dr-Salt-Lake-City-UT-84129/12820652_zpid/
Auction,4764 S 2980 W,Salt Lake City,UT,84129,$225K,"3 bds , 2.5 ba , 1,806 sqft",,https://www.zillow.com/homedetails/4764-S-2980-W-Salt-Lake-City-UT-84129/12820241_zpid/
House For Sale,3131 W Midwest Dr,Salt Lake City,UT,84129,"$310,000 ","6 bds , 3 ba , 2,626 sqft",Coldwell Banker Residential Brokerage - Union Heights,https://www.zillow.com/homedetails/3131-W-Midwest-Dr-Salt-Lake-City-UT-84129/12820395_zpid/
House For Sale,2794 W Sweet Basil N,Salt Lake City,UT,84129,"$267,000 ","4 bds , 2 ba , 1,920 sqft",EXIT REALTY SUCCESS,https://www.zillow.com/homedetails/2794-W-Sweet-Basil-N-Salt-Lake-City-UT-84129/12829092_zpid/
House For Sale,1909 W 4960 S,Salt Lake City,UT,84129,"$489,900 ","7 bds , 4 ba , 4,096 sqft",,https://www.zillow.com/homedetails/1909-W-4960-S-Salt-Lake-City-UT-84129/12821599_zpid/
Condo For Sale,3703 W 5215 S,Salt Lake City,UT,84129,"$354,000 ","4 bds , 3 ba , 3,430 sqft",Ari Realty and Investments,https://www.zillow.com/homedetails/3703-W-5215-S-Salt-Lake-City-UT-84129/12819439_zpid/
House For Sale,6215 S Sternwood W Dr,Taylorsville,UT,84129,"$276,000 ","4 bds , 2 ba , 1,956 sqft",Blackwell Realty Group,https://www.zillow.com/homedetails/6215-S-Sternwood-W-Dr-Taylorsville-UT-84129/2090449958_zpid/
Lot/Land For Sale,3285 Sunset Loop Rd,BOUNTIFUL,UT,84010,"$299,000 ",1.70 ac lot,,https://www.zillow.com/homedetails/3285-Sunset-Loop-Rd-Bountiful-UT-84010/122959303_zpid/
House For Sale,347 W Davis Blvd,BOUNTIFUL,UT,84010,"$299,000 ","4 bds , 2 ba , 1,957 sqft",Coldwell Banker Residential Brokerage - Station Park,https://www.zillow.com/homedetails/347-W-Davis-Blvd-Bountiful-UT-84010/12657645_zpid/
New Construction,602 Edgewood Dr # O0UVXS,North Salt Lake,UT,84054,"$394,999+","4 bds , 3 ba , 3,635+ sqft",,https://www.zillow.com/community/bella-vida/2091285187_zpid/
House For Sale,34 W 3450 S,BOUNTIFUL,UT,84010,"$360,000 ","6 bds , 3 ba , 2,587 sqft","Autumn & Co Realty, LLC",https://www.zillow.com/homedetails/34-W-3450-S-Bountiful-UT-84010/12657845_zpid/
Lot/Land For Sale,367 E Hidden Lake S Dr,Bountiful,UT,84010,"$319,000 ",0.58 ac lot,,https://www.zillow.com/homedetails/367-E-Hidden-Lake-S-Dr-Bountiful-UT-84010/2094740994_zpid/
House For Sale,215 W 3100 S,Bountiful,UT,84010,"$527,995 ","3 bds , 2 ba , 3,814 sqft","Brighton Realty, LLC",https://www.zillow.com/homedetails/215-W-3100-S-Bountiful-UT-84010/2090390431_zpid/
House For Sale,1489 S 950 W,WOODS CROSS,UT,84087,"$324,900 ","4 bds , 4 ba , 1,948 sqft",Maxim Properties,https://www.zillow.com/homedetails/1489-S-950-W-Woods-Cross-UT-84087/68430766_zpid/
House For Sale,879 Bexley Dr,NORTH SALT LAKE,UT,84054,"$334,900 ","4 bds , 3 ba , 1,920 sqft",RANLife Real Estate,https://www.zillow.com/homedetails/879-Bexley-Dr-North-Salt-Lake-UT-84054/124779869_zpid/
House For Sale,1007 W Stonehaven Dr,NORTH SALT LAKE,UT,84054,"$295,000 ","3 bds , 3 ba , 1,380 sqft",Better Homes and Gardens Real Estate Influence Partners,https://www.zillow.com/homedetails/1007-W-Stonehaven-Dr-North-Salt-Lake-UT-84054/124782718_zpid/
