,beds,neighborhood,postal_code,region,year_month,price,price_normalized,price_normalized_date
21245,3.0,Millcreek_Holladay,84117,East,2015-02-01,262700.0,1.6775223499361431,1996-04-01
21339,3.0,Millcreek_Holladay,84117,East,2015-03-01,263700.0,1.6839080459770115,1996-04-01
21433,3.0,Millcreek_Holladay,84117,East,2015-04-01,264100.0,1.686462324393359,1996-04-01
21527,3.0,Millcreek_Holladay,84117,East,2015-05-01,264200.0,1.6871008939974457,1996-04-01
21621,3.0,Millcreek_Holladay,84117,East,2015-06-01,264700.0,1.6902937420178799,1996-04-01
21715,3.0,Millcreek_Holladay,84117,East,2015-07-01,265500.0,1.6954022988505748,1996-04-01
21809,3.0,Millcreek_Holladay,84117,East,2015-08-01,265500.0,1.6954022988505748,1996-04-01
21903,3.0,Millcreek_Holladay,84117,East,2015-09-01,266300.0,1.7005108556832695,1996-04-01
21997,3.0,Millcreek_Holladay,84117,East,2015-10-01,267500.0,1.7081736909323115,1996-04-01
22091,3.0,Millcreek_Holladay,84117,East,2015-11-01,269000.0,1.7177522349936143,1996-04-01
22185,3.0,Millcreek_Holladay,84117,East,2015-12-01,270800.0,1.7292464878671776,1996-04-01
22279,3.0,Millcreek_Holladay,84117,East,2016-01-01,272900.0,1.7426564495530013,1996-04-01
22373,3.0,Millcreek_Holladay,84117,East,2016-02-01,273900.0,1.7490421455938698,1996-04-01
22467,3.0,Millcreek_Holladay,84117,East,2016-03-01,274900.0,1.7554278416347382,1996-04-01
22561,3.0,Millcreek_Holladay,84117,East,2016-04-01,277500.0,1.7720306513409962,1996-04-01
22655,3.0,Millcreek_Holladay,84117,East,2016-05-01,282000.0,1.8007662835249043,1996-04-01
22749,3.0,Millcreek_Holladay,84117,East,2016-06-01,285800.0,1.8250319284802043,1996-04-01
22843,3.0,Millcreek_Holladay,84117,East,2016-07-01,288000.0,1.839080459770115,1996-04-01
22937,3.0,Millcreek_Holladay,84117,East,2016-08-01,290900.0,1.8575989782886335,1996-04-01
23031,3.0,Millcreek_Holladay,84117,East,2016-09-01,294500.0,1.88058748403576,1996-04-01
23125,3.0,Millcreek_Holladay,84117,East,2016-10-01,296900.0,1.8959131545338441,1996-04-01
23219,3.0,Millcreek_Holladay,84117,East,2016-11-01,299500.0,1.9125159642401022,1996-04-01
23313,3.0,Millcreek_Holladay,84117,East,2016-12-01,303500.0,1.938058748403576,1996-04-01
23407,3.0,Millcreek_Holladay,84117,East,2017-01-01,305700.0,1.9521072796934866,1996-04-01
23501,3.0,Millcreek_Holladay,84117,East,2017-02-01,305900.0,1.9533844189016603,1996-04-01
23595,3.0,Millcreek_Holladay,84117,East,2017-03-01,305800.0,1.9527458492975733,1996-04-01
23689,3.0,Millcreek_Holladay,84117,East,2017-04-01,306600.0,1.9578544061302683,1996-04-01
23783,3.0,Millcreek_Holladay,84117,East,2017-05-01,308400.0,1.9693486590038314,1996-04-01
23877,3.0,Millcreek_Holladay,84117,East,2017-06-01,311000.0,1.9859514687100894,1996-04-01
23971,3.0,Millcreek_Holladay,84117,East,2017-07-01,312600.0,1.996168582375479,1996-04-01
24065,3.0,Millcreek_Holladay,84117,East,2017-08-01,313100.0,1.999361430395913,1996-04-01
24159,3.0,Millcreek_Holladay,84117,East,2017-09-01,314300.0,2.0070242656449553,1996-04-01
24253,3.0,Millcreek_Holladay,84117,East,2017-10-01,315600.0,2.0153256704980844,1996-04-01
24347,3.0,Millcreek_Holladay,84117,East,2017-11-01,316300.0,2.019795657726692,1996-04-01
24441,3.0,Millcreek_Holladay,84117,East,2017-12-01,317700.0,2.028735632183908,1996-04-01
24535,3.0,Millcreek_Holladay,84117,East,2018-01-01,321100.0,2.050446998722861,1996-04-01
24629,3.0,Millcreek_Holladay,84117,East,2018-02-01,324500.0,2.0721583652618136,1996-04-01
2,4.0,Millcreek_Holladay,84117,East,1996-04-01,183400.0,1.0,1996-04-01
96,4.0,Millcreek_Holladay,84117,East,1996-05-01,185600.0,1.0119956379498365,1996-04-01
190,4.0,Millcreek_Holladay,84117,East,1996-06-01,187800.0,1.0239912758996728,1996-04-01
284,4.0,Millcreek_Holladay,84117,East,1996-07-01,190000.0,1.0359869138495092,1996-04-01
378,4.0,Millcreek_Holladay,84117,East,1996-08-01,192800.0,1.0512540894220284,1996-04-01
472,4.0,Millcreek_Holladay,84117,East,1996-09-01,194800.0,1.0621592148309706,1996-04-01
566,4.0,Millcreek_Holladay,84117,East,1996-10-01,195100.0,1.063794983642312,1996-04-01
660,4.0,Millcreek_Holladay,84117,East,1996-11-01,195300.0,1.0648854961832062,1996-04-01
754,4.0,Millcreek_Holladay,84117,East,1996-12-01,196400.0,1.0708833151581243,1996-04-01
848,4.0,Millcreek_Holladay,84117,East,1997-01-01,197100.0,1.074700109051254,1996-04-01
942,4.0,Millcreek_Holladay,84117,East,1997-02-01,197500.0,1.0768811341330424,1996-04-01
1036,4.0,Millcreek_Holladay,84117,East,1997-03-01,198000.0,1.0796074154852782,1996-04-01
1130,4.0,Millcreek_Holladay,84117,East,1997-04-01,198900.0,1.084514721919302,1996-04-01
1224,4.0,Millcreek_Holladay,84117,East,1997-05-01,200600.0,1.0937840785169028,1996-04-01
1318,4.0,Millcreek_Holladay,84117,East,1997-06-01,203200.0,1.1079607415485277,1996-04-01
1412,4.0,Millcreek_Holladay,84117,East,1997-07-01,206000.0,1.1232279171210469,1996-04-01
1506,4.0,Millcreek_Holladay,84117,East,1997-08-01,208100.0,1.1346782988004362,1996-04-01
1600,4.0,Millcreek_Holladay,84117,East,1997-09-01,209100.0,1.1401308615049073,1996-04-01
1694,4.0,Millcreek_Holladay,84117,East,1997-10-01,208700.0,1.1379498364231189,1996-04-01
1788,4.0,Millcreek_Holladay,84117,East,1997-11-01,208000.0,1.1341330425299891,1996-04-01
1882,4.0,Millcreek_Holladay,84117,East,1997-12-01,207600.0,1.1319520174482007,1996-04-01
1976,4.0,Millcreek_Holladay,84117,East,1998-01-01,208300.0,1.1357688113413305,1996-04-01
2070,4.0,Millcreek_Holladay,84117,East,1998-02-01,210000.0,1.1450381679389312,1996-04-01
2164,4.0,Millcreek_Holladay,84117,East,1998-03-01,211700.0,1.1543075245365322,1996-04-01
2258,4.0,Millcreek_Holladay,84117,East,1998-04-01,212300.0,1.1575790621592148,1996-04-01
2352,4.0,Millcreek_Holladay,84117,East,1998-05-01,212200.0,1.1570338058887677,1996-04-01
2446,4.0,Millcreek_Holladay,84117,East,1998-06-01,213000.0,1.1613958560523445,1996-04-01
2540,4.0,Millcreek_Holladay,84117,East,1998-07-01,214900.0,1.1717557251908397,1996-04-01
2634,4.0,Millcreek_Holladay,84117,East,1998-08-01,215500.0,1.1750272628135223,1996-04-01
2728,4.0,Millcreek_Holladay,84117,East,1998-09-01,215200.0,1.173391494002181,1996-04-01
2822,4.0,Millcreek_Holladay,84117,East,1998-10-01,215400.0,1.1744820065430752,1996-04-01
2916,4.0,Millcreek_Holladay,84117,East,1998-11-01,216100.0,1.178298800436205,1996-04-01
3010,4.0,Millcreek_Holladay,84117,East,1998-12-01,217300.0,1.1848418756815704,1996-04-01
3104,4.0,Millcreek_Holladay,84117,East,1999-01-01,218700.0,1.1924754634678298,1996-04-01
3198,4.0,Millcreek_Holladay,84117,East,1999-02-01,219900.0,1.1990185387131953,1996-04-01
3292,4.0,Millcreek_Holladay,84117,East,1999-03-01,220800.0,1.2039258451472192,1996-04-01
3386,4.0,Millcreek_Holladay,84117,East,1999-04-01,221700.0,1.2088331515812432,1996-04-01
3480,4.0,Millcreek_Holladay,84117,East,1999-05-01,222400.0,1.2126499454743729,1996-04-01
3574,4.0,Millcreek_Holladay,84117,East,1999-06-01,223200.0,1.21701199563795,1996-04-01
3668,4.0,Millcreek_Holladay,84117,East,1999-07-01,223000.0,1.2159214830970557,1996-04-01
3762,4.0,Millcreek_Holladay,84117,East,1999-08-01,222000.0,1.2104689203925845,1996-04-01
3856,4.0,Millcreek_Holladay,84117,East,1999-09-01,223400.0,1.2181025081788441,1996-04-01
3950,4.0,Millcreek_Holladay,84117,East,1999-10-01,228600.0,1.2464558342420937,1996-04-01
4044,4.0,Millcreek_Holladay,84117,East,1999-11-01,233500.0,1.2731733914940022,1996-04-01
4138,4.0,Millcreek_Holladay,84117,East,1999-12-01,235800.0,1.2857142857142858,1996-04-01
4232,4.0,Millcreek_Holladay,84117,East,2000-01-01,237200.0,1.2933478735005453,1996-04-01
4326,4.0,Millcreek_Holladay,84117,East,2000-02-01,238100.0,1.2982551799345692,1996-04-01
4420,4.0,Millcreek_Holladay,84117,East,2000-03-01,238700.0,1.3015267175572518,1996-04-01
4514,4.0,Millcreek_Holladay,84117,East,2000-04-01,239700.0,1.306979280261723,1996-04-01
4608,4.0,Millcreek_Holladay,84117,East,2000-05-01,240600.0,1.311886586695747,1996-04-01
4702,4.0,Millcreek_Holladay,84117,East,2000-06-01,240100.0,1.3091603053435115,1996-04-01
4796,4.0,Millcreek_Holladay,84117,East,2000-07-01,239000.0,1.3031624863685933,1996-04-01
4890,4.0,Millcreek_Holladay,84117,East,2000-08-01,239000.0,1.3031624863685933,1996-04-01
4984,4.0,Millcreek_Holladay,84117,East,2000-09-01,239400.0,1.3053435114503817,1996-04-01
5078,4.0,Millcreek_Holladay,84117,East,2000-10-01,240200.0,1.3097055616139586,1996-04-01
5172,4.0,Millcreek_Holladay,84117,East,2000-11-01,242200.0,1.3206106870229009,1996-04-01
5266,4.0,Millcreek_Holladay,84117,East,2000-12-01,244900.0,1.3353326063249726,1996-04-01
5360,4.0,Millcreek_Holladay,84117,East,2001-01-01,247100.0,1.3473282442748091,1996-04-01
5454,4.0,Millcreek_Holladay,84117,East,2001-02-01,248900.0,1.3571428571428572,1996-04-01
5548,4.0,Millcreek_Holladay,84117,East,2001-03-01,249600.0,1.360959651035987,1996-04-01
5642,4.0,Millcreek_Holladay,84117,East,2001-04-01,249800.0,1.3620501635768811,1996-04-01
5736,4.0,Millcreek_Holladay,84117,East,2001-05-01,249600.0,1.360959651035987,1996-04-01
5830,4.0,Millcreek_Holladay,84117,East,2001-06-01,248800.0,1.35659760087241,1996-04-01
5924,4.0,Millcreek_Holladay,84117,East,2001-07-01,248000.0,1.352235550708833,1996-04-01
6018,4.0,Millcreek_Holladay,84117,East,2001-08-01,248300.0,1.3538713195201746,1996-04-01
6112,4.0,Millcreek_Holladay,84117,East,2001-09-01,248700.0,1.356052344601963,1996-04-01
6206,4.0,Millcreek_Holladay,84117,East,2001-10-01,248600.0,1.355507088331516,1996-04-01
6300,4.0,Millcreek_Holladay,84117,East,2001-11-01,247800.0,1.3511450381679388,1996-04-01
6394,4.0,Millcreek_Holladay,84117,East,2001-12-01,246800.0,1.3456924754634678,1996-04-01
6488,4.0,Millcreek_Holladay,84117,East,2002-01-01,246100.0,1.341875681570338,1996-04-01
6582,4.0,Millcreek_Holladay,84117,East,2002-02-01,245800.0,1.3402399127589968,1996-04-01
6676,4.0,Millcreek_Holladay,84117,East,2002-03-01,245700.0,1.3396946564885497,1996-04-01
6770,4.0,Millcreek_Holladay,84117,East,2002-04-01,246100.0,1.341875681570338,1996-04-01
6864,4.0,Millcreek_Holladay,84117,East,2002-05-01,246600.0,1.3446019629225736,1996-04-01
6958,4.0,Millcreek_Holladay,84117,East,2002-06-01,247300.0,1.3484187568157033,1996-04-01
7052,4.0,Millcreek_Holladay,84117,East,2002-07-01,248300.0,1.3538713195201746,1996-04-01
7146,4.0,Millcreek_Holladay,84117,East,2002-08-01,249500.0,1.3604143947655398,1996-04-01
7240,4.0,Millcreek_Holladay,84117,East,2002-09-01,250400.0,1.3653217011995638,1996-04-01
7334,4.0,Millcreek_Holladay,84117,East,2002-10-01,251200.0,1.3696837513631406,1996-04-01
7428,4.0,Millcreek_Holladay,84117,East,2002-11-01,252200.0,1.3751363140676118,1996-04-01
7522,4.0,Millcreek_Holladay,84117,East,2002-12-01,253000.0,1.3794983642311887,1996-04-01
7616,4.0,Millcreek_Holladay,84117,East,2003-01-01,253000.0,1.3794983642311887,1996-04-01
7710,4.0,Millcreek_Holladay,84117,East,2003-02-01,252300.0,1.375681570338059,1996-04-01
7804,4.0,Millcreek_Holladay,84117,East,2003-03-01,251800.0,1.3729552889858234,1996-04-01
7898,4.0,Millcreek_Holladay,84117,East,2003-04-01,251200.0,1.3696837513631406,1996-04-01
7992,4.0,Millcreek_Holladay,84117,East,2003-05-01,250900.0,1.3680479825517993,1996-04-01
8086,4.0,Millcreek_Holladay,84117,East,2003-06-01,250900.0,1.3680479825517993,1996-04-01
8180,4.0,Millcreek_Holladay,84117,East,2003-07-01,251100.0,1.3691384950926935,1996-04-01
8274,4.0,Millcreek_Holladay,84117,East,2003-08-01,251300.0,1.3702290076335877,1996-04-01
8368,4.0,Millcreek_Holladay,84117,East,2003-09-01,251500.0,1.371319520174482,1996-04-01
8462,4.0,Millcreek_Holladay,84117,East,2003-10-01,251500.0,1.371319520174482,1996-04-01
8556,4.0,Millcreek_Holladay,84117,East,2003-11-01,251600.0,1.3718647764449292,1996-04-01
8650,4.0,Millcreek_Holladay,84117,East,2003-12-01,252100.0,1.3745910577971647,1996-04-01
8744,4.0,Millcreek_Holladay,84117,East,2004-01-01,252800.0,1.3784078516902945,1996-04-01
8838,4.0,Millcreek_Holladay,84117,East,2004-02-01,253400.0,1.381679389312977,1996-04-01
8932,4.0,Millcreek_Holladay,84117,East,2004-03-01,254600.0,1.3882224645583425,1996-04-01
9026,4.0,Millcreek_Holladay,84117,East,2004-04-01,256400.0,1.3980370774263904,1996-04-01
9120,4.0,Millcreek_Holladay,84117,East,2004-05-01,258800.0,1.411123227917121,1996-04-01
9214,4.0,Millcreek_Holladay,84117,East,2004-06-01,260700.0,1.421483097055616,1996-04-01
9308,4.0,Millcreek_Holladay,84117,East,2004-07-01,262500.0,1.4312977099236641,1996-04-01
9402,4.0,Millcreek_Holladay,84117,East,2004-08-01,264500.0,1.4422028353326064,1996-04-01
9496,4.0,Millcreek_Holladay,84117,East,2004-09-01,266700.0,1.4541984732824427,1996-04-01
9590,4.0,Millcreek_Holladay,84117,East,2004-10-01,267200.0,1.4569247546346784,1996-04-01
9684,4.0,Millcreek_Holladay,84117,East,2004-11-01,266500.0,1.4531079607415485,1996-04-01
9778,4.0,Millcreek_Holladay,84117,East,2004-12-01,266500.0,1.4531079607415485,1996-04-01
9872,4.0,Millcreek_Holladay,84117,East,2005-01-01,267700.0,1.459651035986914,1996-04-01
9966,4.0,Millcreek_Holladay,84117,East,2005-02-01,270500.0,1.474918211559433,1996-04-01
10060,4.0,Millcreek_Holladay,84117,East,2005-03-01,273700.0,1.4923664122137406,1996-04-01
10154,4.0,Millcreek_Holladay,84117,East,2005-04-01,276500.0,1.5076335877862594,1996-04-01
10248,4.0,Millcreek_Holladay,84117,East,2005-05-01,278500.0,1.5185387131952017,1996-04-01
10342,4.0,Millcreek_Holladay,84117,East,2005-06-01,281700.0,1.5359869138495092,1996-04-01
10436,4.0,Millcreek_Holladay,84117,East,2005-07-01,285800.0,1.5583424209378407,1996-04-01
10530,4.0,Millcreek_Holladay,84117,East,2005-08-01,288500.0,1.5730643402399127,1996-04-01
10624,4.0,Millcreek_Holladay,84117,East,2005-09-01,290200.0,1.5823336968375137,1996-04-01
10718,4.0,Millcreek_Holladay,84117,East,2005-10-01,293600.0,1.6008724100327154,1996-04-01
10812,4.0,Millcreek_Holladay,84117,East,2005-11-01,298000.0,1.6248636859323882,1996-04-01
10906,4.0,Millcreek_Holladay,84117,East,2005-12-01,301700.0,1.6450381679389312,1996-04-01
11000,4.0,Millcreek_Holladay,84117,East,2006-01-01,306000.0,1.668484187568157,1996-04-01
11094,4.0,Millcreek_Holladay,84117,East,2006-02-01,310800.0,1.6946564885496183,1996-04-01
11188,4.0,Millcreek_Holladay,84117,East,2006-03-01,316200.0,1.7241003271537623,1996-04-01
11282,4.0,Millcreek_Holladay,84117,East,2006-04-01,323000.0,1.7611777535441657,1996-04-01
11376,4.0,Millcreek_Holladay,84117,East,2006-05-01,330600.0,1.8026172300981462,1996-04-01
11470,4.0,Millcreek_Holladay,84117,East,2006-06-01,337400.0,1.8396946564885497,1996-04-01
11564,4.0,Millcreek_Holladay,84117,East,2006-07-01,345400.0,1.8833151581243184,1996-04-01
11658,4.0,Millcreek_Holladay,84117,East,2006-08-01,354200.0,1.9312977099236641,1996-04-01
11752,4.0,Millcreek_Holladay,84117,East,2006-09-01,362100.0,1.974372955288986,1996-04-01
11846,4.0,Millcreek_Holladay,84117,East,2006-10-01,369200.0,2.0130861504907305,1996-04-01
11940,4.0,Millcreek_Holladay,84117,East,2006-11-01,376700.0,2.053980370774264,1996-04-01
12034,4.0,Millcreek_Holladay,84117,East,2006-12-01,384400.0,2.0959651035986915,1996-04-01
12128,4.0,Millcreek_Holladay,84117,East,2007-01-01,391300.0,2.133587786259542,1996-04-01
12222,4.0,Millcreek_Holladay,84117,East,2007-02-01,397500.0,2.1673936750272627,1996-04-01
12316,4.0,Millcreek_Holladay,84117,East,2007-03-01,403800.0,2.201744820065431,1996-04-01
12410,4.0,Millcreek_Holladay,84117,East,2007-04-01,408000.0,2.2246455834242096,1996-04-01
12504,4.0,Millcreek_Holladay,84117,East,2007-05-01,410400.0,2.23773173391494,1996-04-01
12598,4.0,Millcreek_Holladay,84117,East,2007-06-01,412700.0,2.2502726281352237,1996-04-01
12692,4.0,Millcreek_Holladay,84117,East,2007-07-01,414100.0,2.257906215921483,1996-04-01
12786,4.0,Millcreek_Holladay,84117,East,2007-08-01,415300.0,2.2644492911668483,1996-04-01
12880,4.0,Millcreek_Holladay,84117,East,2007-09-01,417800.0,2.278080697928026,1996-04-01
12974,4.0,Millcreek_Holladay,84117,East,2007-10-01,419800.0,2.288985823336968,1996-04-01
13068,4.0,Millcreek_Holladay,84117,East,2007-11-01,421600.0,2.2988004362050165,1996-04-01
13162,4.0,Millcreek_Holladay,84117,East,2007-12-01,424600.0,2.3151581243184296,1996-04-01
13256,4.0,Millcreek_Holladay,84117,East,2008-01-01,425800.0,2.321701199563795,1996-04-01
13350,4.0,Millcreek_Holladay,84117,East,2008-02-01,425500.0,2.3200654307524538,1996-04-01
13444,4.0,Millcreek_Holladay,84117,East,2008-03-01,423300.0,2.308069792802617,1996-04-01
13538,4.0,Millcreek_Holladay,84117,East,2008-04-01,420800.0,2.2944383860414397,1996-04-01
13632,4.0,Millcreek_Holladay,84117,East,2008-05-01,418400.0,2.2813522355507088,1996-04-01
13726,4.0,Millcreek_Holladay,84117,East,2008-06-01,416100.0,2.268811341330425,1996-04-01
13820,4.0,Millcreek_Holladay,84117,East,2008-07-01,413400.0,2.254089422028353,1996-04-01
13914,4.0,Millcreek_Holladay,84117,East,2008-08-01,412500.0,2.2491821155943295,1996-04-01
14008,4.0,Millcreek_Holladay,84117,East,2008-09-01,412200.0,2.247546346782988,1996-04-01
14102,4.0,Millcreek_Holladay,84117,East,2008-10-01,411400.0,2.243184296619411,1996-04-01
14196,4.0,Millcreek_Holladay,84117,East,2008-11-01,410800.0,2.2399127589967285,1996-04-01
14290,4.0,Millcreek_Holladay,84117,East,2008-12-01,410800.0,2.2399127589967285,1996-04-01
14384,4.0,Millcreek_Holladay,84117,East,2009-01-01,410600.0,2.2388222464558343,1996-04-01
14478,4.0,Millcreek_Holladay,84117,East,2009-02-01,409000.0,2.2300981461286806,1996-04-01
14572,4.0,Millcreek_Holladay,84117,East,2009-03-01,407100.0,2.2197382769901854,1996-04-01
14666,4.0,Millcreek_Holladay,84117,East,2009-04-01,406500.0,2.216466739367503,1996-04-01
14760,4.0,Millcreek_Holladay,84117,East,2009-05-01,406300.0,2.2153762268266086,1996-04-01
14854,4.0,Millcreek_Holladay,84117,East,2009-06-01,403700.0,2.2011995637949835,1996-04-01
14948,4.0,Millcreek_Holladay,84117,East,2009-07-01,396400.0,2.1613958560523447,1996-04-01
15042,4.0,Millcreek_Holladay,84117,East,2009-08-01,387700.0,2.113958560523446,1996-04-01
15136,4.0,Millcreek_Holladay,84117,East,2009-09-01,379600.0,2.06979280261723,1996-04-01
15230,4.0,Millcreek_Holladay,84117,East,2009-10-01,372600.0,2.0316248636859324,1996-04-01
15324,4.0,Millcreek_Holladay,84117,East,2009-11-01,366900.0,2.0005452562704473,1996-04-01
15418,4.0,Millcreek_Holladay,84117,East,2009-12-01,360100.0,1.9634678298800436,1996-04-01
15512,4.0,Millcreek_Holladay,84117,East,2010-01-01,352700.0,1.9231188658669576,1996-04-01
15606,4.0,Millcreek_Holladay,84117,East,2010-02-01,348400.0,1.8996728462377317,1996-04-01
15700,4.0,Millcreek_Holladay,84117,East,2010-03-01,346200.0,1.8876772082878952,1996-04-01
15794,4.0,Millcreek_Holladay,84117,East,2010-04-01,342400.0,1.866957470010905,1996-04-01
15888,4.0,Millcreek_Holladay,84117,East,2010-05-01,337300.0,1.8391494002181026,1996-04-01
15982,4.0,Millcreek_Holladay,84117,East,2010-06-01,332500.0,1.8129770992366412,1996-04-01
16076,4.0,Millcreek_Holladay,84117,East,2010-07-01,330000.0,1.7993456924754634,1996-04-01
16170,4.0,Millcreek_Holladay,84117,East,2010-08-01,327800.0,1.7873500545256271,1996-04-01
16264,4.0,Millcreek_Holladay,84117,East,2010-09-01,325700.0,1.7758996728462377,1996-04-01
16358,4.0,Millcreek_Holladay,84117,East,2010-10-01,324100.0,1.7671755725190839,1996-04-01
16452,4.0,Millcreek_Holladay,84117,East,2010-11-01,322300.0,1.757360959651036,1996-04-01
16546,4.0,Millcreek_Holladay,84117,East,2010-12-01,320200.0,1.7459105779716466,1996-04-01
16640,4.0,Millcreek_Holladay,84117,East,2011-01-01,319900.0,1.7442748091603053,1996-04-01
16734,4.0,Millcreek_Holladay,84117,East,2011-02-01,319100.0,1.7399127589967285,1996-04-01
16828,4.0,Millcreek_Holladay,84117,East,2011-03-01,317600.0,1.7317339149400217,1996-04-01
16922,4.0,Millcreek_Holladay,84117,East,2011-04-01,316300.0,1.7246455834242094,1996-04-01
17016,4.0,Millcreek_Holladay,84117,East,2011-05-01,314700.0,1.7159214830970557,1996-04-01
17110,4.0,Millcreek_Holladay,84117,East,2011-06-01,312500.0,1.7039258451472192,1996-04-01
17204,4.0,Millcreek_Holladay,84117,East,2011-07-01,311000.0,1.6957470010905125,1996-04-01
17298,4.0,Millcreek_Holladay,84117,East,2011-08-01,309200.0,1.6859323882224646,1996-04-01
17392,4.0,Millcreek_Holladay,84117,East,2011-09-01,307400.0,1.6761177753544165,1996-04-01
17486,4.0,Millcreek_Holladay,84117,East,2011-10-01,306100.0,1.6690294438386042,1996-04-01
17580,4.0,Millcreek_Holladay,84117,East,2011-11-01,304000.0,1.6575790621592148,1996-04-01
17674,4.0,Millcreek_Holladay,84117,East,2011-12-01,301200.0,1.6423118865866957,1996-04-01
17768,4.0,Millcreek_Holladay,84117,East,2012-01-01,299200.0,1.6314067611777536,1996-04-01
17862,4.0,Millcreek_Holladay,84117,East,2012-02-01,298300.0,1.6264994547437295,1996-04-01
17956,4.0,Millcreek_Holladay,84117,East,2012-03-01,296300.0,1.6155943293347874,1996-04-01
18050,4.0,Millcreek_Holladay,84117,East,2012-04-01,292900.0,1.5970556161395857,1996-04-01
